text,label
可能那个专家私生子太多,1
这是专家在解决自家问题，,1
就算为了增加人口也可以采取其他方法啊，比如给孕妈妈买社保啊或者一胎二胎孩子可以减免多少年学费呀。这样以后那些三观不正想当小三破坏家庭的人更多。,1
查查这个专家，看看有没有私生子,1
怎么感觉是在承认小三生孩子也是合法的,1
那个专家？建议查查他,1
最近对“专家”俩字儿过敏,1
我家门口栓的也叫专家！,1
我认为这样都乱套了，那结婚证有什么用了可以随便找人生孩子都有保护，反而别人结婚生孩孑的没安全感了。怕老公随便去跟别人生孩孑。扯蛋,1
专家都有小七了吧,1
专家说，我自己经常这样干,1
专家提议的，专家可以先做个表率，这样不仅可以以理服人，还可以用实践证明你的建议是对的！,1
我觉得提出这个意见的专家有很多情人,1
乱套了以后连爹妈都不知道是谁的娃估计都一大堆,1
应该是专家在外面的没法上户口，所以想出了这个办法,1
不是所有人都配得上专家的称呼,1
建议查查这个专家及家人,1
设想一下，你辛辛苦苦赚钱生活，照顾公婆，一日三餐，洗衣做饭，累死累活。老公拿着你们的共同财产去养孩子，还要不回来，等他犯罪了，你的孩子受影响，私生子不受影响。等他死了，你的钱又变成了夫妻共同财产，私生子又可以继承家产，领你的抚养费。你还要继续照顾公婆，洗衣做饭，一日三餐，然后你的公婆觉得他们流落在外的孙子可怜，拿你的钱补贴他们，还说你小气，不大度，心眼小收起,1
以后相亲都得标注有几个私生子,1
这个专家是不是有私生子,1
我想先找专家媳妇，儿媳妇 ，女儿生个 ，既然提出来了，就得带头吧,1
是不是每个专家都说出了心里话，然后不需要对其负责,1
有没有一种可能，陆教授在外面有了几个私生子,1
究竟是道德的沦丧，还是人性的扭曲,1
人民缺少的是育儿资金，不是生育能力，更不是道德底线那就祝各位专家早日享受到自己的提议吧,1
问问专家，他的孩子是他的吗,1
让专家自己去实行,1
应该让专家先试行一下看看是不是真的进步,1
先查，他有几个私生子！,1
专家管吃住不，我也想当专家，我不要工资。,1
各个专家的老婆也正在按着这个新规去实行。专家先进步了,1
说不定这个专家在外面有外室   就这样说  这样外面的小孩就名正言顺了,1
是道德的沦丧还是人性的败坏。,1
是不是该专家已经有了几个非婚生子了,1
专家给自己开了一条路啊,1
不会是这个教授有私生子...,1
专家他是在解决自己家的问题吗,1
“这应该是一个进步”，请专家先让你自己的子女来实践这个“生育新规出台”的政策,1
是不是以后专家的……,1
专家说的对 希望二十年后他的私生子和私生女不要谈恋爱,1
宁可降低道德标准 也不想办法降低结婚成本以及育儿成本 实际上造成的后果就是反正非婚生子都合法了  那结婚干什么 领证干什么 再也不用离婚了 因为不用结婚了,1
哪个专家说的，道德败坏，不相信爱情了,1
我现在只要看见写着专家说什么什么，心里就烦，并且还能猜到又没说好话,1
这个专家是不是曾经是私生的,1
专家可能有孩子需要上户口,1
国外淘汰的都被专家捡回来了,1
估计是专家自己想要这么做，所以才觉得这是一种进步,1
以后专家有什么建议，可以先从专家门开始执行，效果好了在大力推广，我们也没意见,1
我要给专家填个，弟弟可以吗？,1
无所谓我们零零后会用生育率和死亡率来回报专家们,1
专家又讲话了,1
私生子越来越多，有可能会近亲结婚,1
是好是坏都是专家说的，只要需要随时可以组织语言配合政策！,1
这个专家，你有空去帮忙找找胡鑫宇吧。,1
专家这个词已经是个贬义词了,1
这个专家挺有故事吖，绿的自己都发慌了，还能进行自我安慰，能力很强，有信服力，佩服佩服优良的家风请这位专家继续保持，你的子孙后代一定会感谢的,1
不管怎么样 私生子就是上不了台面的东西 我管你无不无辜,1
这个专家我想知道他的名字，工作单位，家庭住址,1
建议专家的家人去执行就好,1
这属于道德的沦丧呀！我们的传统美德都不需要了！,1
私生子私生女看完直接把歌唱，我歧视小三和私生子，私生子本来就不应该出生他就是个错误我还歧视不歧视小三和私生子的人，以后相亲和进职场得先问对方是嫡出还是庶出,1
这位专家说的是他自己的家庭吧,1
先让专家去进步,1
这专家老婆在哪里，,1
建议严查这个专家，说不定真有点东西,1
专家不要建议了，降低育儿成本和小三的破坏才是正道，因为小三让多少孩子成为了单亲家庭，这以后谁还敢结婚生孩,1
这个专家可能在外面有孩子了,1
不管什么时候什么事情只要是专家说好的你一定要反着听！,1
为了解决问题，他不想着去怎么降低生育成本，而是选择去降低人们的道德底线。,1
提出这个方案的专家，她老婆女儿可开心了,1
这专家是不是已经自己先这么做了,1
是不是专家就有,1
越来越离谱。在保护小三？,1
先查查这个专家,1
专家在外是不是有小三啊,1
专家在给他的外室和庶出想办法,1
专家在解决自己的问题，只是少说了4个字（从我做起）,1
可能是专家自己出现了这情况,1
先让专家家进步,1
道德伦丧,1
伦理道德以全无,1
可以把专家名字公布一下吗,1
几千年的伦理道德不要了,1
进步不要紧，关键是你别让正经婚姻外的孩子有继承权啊，这不是典型的支持更多小三上位和私生子继承，那么国家颁发的结婚证有什么实际保护妻子一方的权益呢,1
这种进步先从专家开始,1
这个人应该是有了私生子的吧,1
他应该有私生子,1
专家发现子女非亲生，大赞这是一种时代的进步,1
先从专家老婆开始 我报个名 我基因好 身体健康,1
这个专家叫啥，我要去和他媳妇进步进步,1
有利于专家,1
教授应该有私生子,1
专家要做出正确的示范，先从专家开始,1
让专家外婆 妈妈 女儿 先生起来 三观,1
专家满头绿了,1
这应该从专家子女做起，在全国做个榜样,1
那个专家说的  女儿跟他媳妇我都不放过,1
专家需要这个“进步”,1
保护非法私生子利益就是侵害婚生子的利益，就是保护小三的利益侵害合法妻子的利益。,1
该降低育儿成本，而不是道德标准,1
道德沦丧,1
这个专家绝对有婚外清,1
专家专用产品,1
专家有闺女没，让我老公去进一步,1
底线的丧失，道德的沦丧,1
都怪我当初就不该给这专家生下来,1
这专家再为自己的私生子正名,1
提这个建议的外面应该有小三和私生子,1
这个专家肯定符合这个条件，所以先对自己放开,1
这不是支持男的搞私生子么,1
这是鼓励人人当小三啊，我这样说会不会被骂了,1
这位专家是不是在为自己的私生子做打算,1
以后一点会蹦出来很多私生子抢家产的戏码 香瓜子已拿好,1
这是为了某些专家的私生子才想出来的好方法,1
专家，你女儿和孙女多大了？？我们认识一下吧,1
出这新规的应该有小三小四,1
挺好的，大家去给专家们送子女啊,1
这个“砖”家可能有好多私生子吧,1
专家说我的几个私生子终于可以合法了,1
这是告诉大家以后不用结婚了，女人结婚了还的防着另一个女人光明正大，名正言顺的跟你分享你名义上的丈夫，还的你娃让着小三的娃，你还不能告诉你娃，那是错的,1
道德沦丧了,1
普遍用词：专家回应！专家说！,1
以后好多好多馆二代私生子,1
不光疫情放开了，道德也放开了,1
这样的开放是鼓励，是奖赏，还是道德沦陷？是在为谁做了嫁衣，为无耻洗白白。还是对背叛婚姻开花结果的奖励,1
估计专家本人有需求，道貌岸然,1
所以他俩有多少私生子,1
这些专家说出了心里话，专家心愿达成了！有个情人，多几个孩子！美好的日子,1
这专家是私生子吗？,1
这波操作究竟是人性的扭曲，还是道德的沦丧,1
先查下他们有私生子没,1
我想问提出这个的人 他是不是私生子很多 然后不想负责,1
这专家越来越不说人话了,1
好想跟专家的老婆,1
说进步的应该有好多私生子,1
2024年的四川私生子横行,1
我估计，专家也有私生子需要“保护”，就是不知道，他是否支持他妻子给别人婚内生子,1
专家肯定是个男的,1
这个专家在外面有情人,1
总感觉道德也被入侵了,1
有没有一种可能是这个专家有私生子需要合法,1
伦理道德丧失殆尽,1
让专家先试验一下，看专家夫人的反应,1
我们是正常人，我们和专家脑回路确实不一样，佩服佩服,1
专家：因为我有很多私生子,1
我去   没有道德底线了……,1
可能这个专家就是个私生子吧他在维护他自己的权益,1
乱套了乱。。。乱。。。乱,1
建议好好查查这个专家是不是有小3456789,1
建议查一下这个专家教授,1
这专家还是别建议了这肯定弊大于利的，不能只要劳动力，不要face吧，无所吊谓，本来就恐婚,1
查查这个专家到底有几个私生子,1
这不是进步，这是要道德沦丧了,1
这确实是一个进步，我喜欢，我当小三去吧，我的孩子有继承权，我还不用伺候公婆，还有钱拿，太好了,1
"以后发布的时候按照以下格式发
住在XX市门牌号XX的XX专家说了XXX",1
这个专家外面肯定有很多个吧,1
道德标准有被践踏啦，,1
希望专家女性家属率先都走在进步的路上。,1
降低道德无需成本，不错哇,1
哇哦，是人性的扭曲，还是道德的沦丧,1
私生子本身就是个错误的存在，他不能选择父母但是他的父母可以选择不要他，只要他一出生就是错。不说法律，道德上就不允许，古往今来外室及其子都上不得台面,1
那专家肯定有私生子哒啊不用想的哇,1
把这专家的所有女性亲属 希望有志男士都去努力下,1
这个专家有意思以后道德沦丧都是一种进步了,1
专家给自己开了个口子,1
专家自己的与别人生小孩了也是一进步,1
从专家女儿开始实施,1
先让专家家里的开始。,1
道德在哪,1
嗯，像是“专家”说的话,1
专家这么建议是不是好多私生子呀,1
可以请专家的老婆女儿等亲属言传身教么发视频的那种,1
就问他有多少个私生子,1
我怀疑专家是不是有很多私生子啦,1
没有道德底线的婚姻那不如一妻多夫制,1
"专家：这应该是一个进步。
砖家：这应该是一个退步！",1
毕竟这样能满足专家刚需,1
这是人性的扭曲，还是道德的沦丧？,1
为专家自己得便利开了个后门,1
是四川这个地方私生子多吗,1
专家的媳妇出来一下。,1
唉，催生都到了为了完成一些人的业绩，全然不顾什么道德标准了。,1
查查这个专家有没有私生子,1
让专家老婆开一个头,1
道德在哪里，纲常在哪里，人性又在哪里，是不是下一步，只有能生的，都可以,1
这专家是不是有私生子或情人啊,1
会不会是这个专家为了保护自己的私生子呢,1
你们想过专家为什么会有这样的想法吗，很可能他就是受益者,1
这是专家本人是他想法吧,1
所以请专家解释一下，照这样，现在是不是可以一妻多夫了？反正都是生,1
这是哪位专家，家是哪的，正好我有点私事要跟他家里人聊聊,1
先从那个专家开始,1
伦理道德彻底是沦陷了,1
可以叫陆杰华专家的后代们先行实施,1
这是那些专家为了方便自己吧,1
简直乱套了，不知是哪个出的馊主意,1
陆专家的私生活也许是这样，可以扒一扒,1
专家他是私生子吗,1
这是进步吗？不是道德沦丧吗？,1
先让专家的祖祖辈辈开始努力，已故的长辈的二姨太三姨太四姨太五姨太的儿子女儿可以出来认祖归宗了,1
"又是专家
这个专家里里外外应该有很多家属吧
这个真的不是一般人能提出来的",1
小三合法了,1
这专家不会有很多私生子吧！,1
建议专家实名制发言 公布住址 工作地点 孩子学校单位祖坟等,1
为私生子正名，为大国点赞,1
他们不管道德 也不管孩子的身心健康，他们只要数量，到后面是不是要禁止亲子鉴定了？,1
专家：既然要追求刺激那就追求到底喽,1
可以看出这个专家他自己的出生。成长到现在终于实现了他儿时的梦想,1
有没有可能这个专家祖籍是日本,1
查一下这个专家的出生年月日,1
查下这个专家，应该有很多三姐,1
严查这位专家。背后一定有不可告人的秘密！这是在给自己找台阶下,1
查查专家，是不是行走的500万,1
宁愿降低道德标准都不愿损害自己的利益,1
这就是中国专家的办法,1
专家说的是给介入别人家庭的第三者更合理的借口和理由,1
专家你也是这么鼓励你家伴侣的，真佩服你的大度，我小气不能容忍,1
专家你的家庭进步了吗,1
道德沦丧,1
先从专家的下手,1
我们是礼仪之邦啊，现在毫无道德可言了,1
这出台的是私生子保障新规吗,1
完了😱乱套了,1
专家是不是被绿了,1
这个专家憋坏了,1
我想跟专家的女儿进步一下,1
这个专家就是这么做的,1
表态，支持降低育儿成本，不支持降低道德标准，要不先从这个所谓的专家家属女性开始，可以起到示范性带头作用,1
叫专家女儿来了我帮她,1
专家：咦，这不正常吗，我们都是这么干的,1
这专家住哪 我去帮他,1
这是为专家量身定制吗,1
要乱套的节奏，不指持,1
建议专家率先尝试,1
道德沦丧？,1
又是专家币家哦,1
建议先从专家的家庭执行,1
可能专家比较喜欢自己的那顶绿色的帽子吧,1
他不是私生子就是私生子他爹或者姥爷,1
道德沦丧,1
这又是哪个大聪明专家,1
这个专家媳妇是否还能生孩子,1
这是鼓励小三上位呀,1
先让这个专家做个代表，我勉为其难逝一逝这个新福利,1
这个专家应该是个这样的人,1
先从专家陆杰华家里开始吧,1
能不能让这个专家先带个头,1
让恐婚的更害怕了，让破坏家庭的小三小四更猖狂了,1
专家自己肯定想尝试一下,1
专家已经在布局中,1
以后再说专家说的时候，最好备注一下姓名是哪个专家？让我们也好好认识认识！,1
开放生育应该降低育儿成本，而不是降低道德标准。,1
是挺进步的，进步得连古老的道德情操都丢弃了,1
专家支持婚内男子有私生子，意思我们婚内女性也可以有私生子哦,1
把那个专家的名字跟头像发出来,1
人类返祖离不开专家,1
离婚率将马上迎来长久一段时间的巅峰时期，就专家的提议实施而言,1
大家要理解这位专家，毕竟等了这么多年终于可以名正言顺跟他爹一个姓了,1
这个是黄专家的器官移植是一路人，,1
应该查查这些专家是否有好多私生子,1
因为专家已经亲试了，家里人丁兴旺,1
祝陆专家每天都会遇到来要生活费的孩子！还不重样，还都是亲生的！,1
专家有需求,1
这个专家非常好，这个建议不错，我挺喜欢，不用花彩礼娶媳妇了，也不需要取了，我蹭别人的就行了哈哈哈！,1
这位专家的女人，女儿先开头,1
人类文明在专家的介意下退步,1
这下更方便专家了,1
怎么乱套怎么来,1
专家是不是有情人,1
道德在利益面前 一文不值,1
专家终于知道为什么那么多人不想结婚了,1
这个专家在这行是老司机吧,1
再发展观下去，私生子可以非常自豪的大声宣布我是私生子我骄傲,1
道德在哪里,1
开放生育应该降低育儿成本，而不是降低道德标准。,1
专家让我后悔结婚结早了,1
乱套了,1
私生子应该会变多,1
专家又进步了,1
我国专家都太厉害了 这思维全球领先,1
专家先做示范,1
这位专家是不是想解决自家问题？,1
真是道德的沦丧,1
专家来个示范,1
专家我想对你说：远方传来风笛,1
这是不是为了方便专家,1
是进一步发展了，过几天就是第二步，可以纳妾了，专家真的深谋远虑啊,1
开放生育应该降低育儿成本，而不是降低道德标准。这会有更多的人不想接婚,1
我靠震惊三观，太气氛，要是真的这样，世界乱套了，,1
为小三打开了一道通道大门,1
这个专家滴孩子都是亲生的吗？,1
不知道是不是狂飙看多了，觉得这些专家都是坏人,1
明天我也放专家去,1
这样专家们的基因可以最大化传承了,1
这是进步？这是道德无底线的开始,1
没啥毛病，毕竟是中国专家和中国教授,1
这专家的建议先自身实践看看怎样，,1
专家女儿是谁，我这去拜会拜会,1
专家想要,1
挺好的，既提高生育率，还能减低另一半负担，还能促进孩子随母姓发展这些专家都是好样的,1
道德沦丧,1
道德沦丧，礼崩乐坏,1
降低道德底线，,1
降低的应该是育儿经济成本，而不是道德底线,1
不想降低生育成本，只能把道德的门槛降低来满足自私的需求，享受人口红利,1
道德沦丧！,1
变相保护小三,1
先从专家自我做起,1
专家我想动粗囗,1
一小部分人的私生子估计要多起来了,1
这样我是不是可以跟专家的……,1
让专家先体验体验,1
这个专业有私生子,1
这回可以把私生子带回来了,1
以后私生子好多,1
建议这个专家先试试,1
離 地 球        这专家经鉴定纯傻逼,1
开放生育应该降低育儿成本，而不是降低道德标准。,1
乐山大佛的位置让这个专家去坐……这么牛逼的三观坐凳子简直是配不上他的气质,1
这边建议这个专家说话过过脑子,1
所以说大家都去专家家里去走走,1
建议专家自己家去进步,1
人文道德哪里了？,1
估计专家有想法了,1
私生子保护私生子,1
倒是道德的那啥，还是那啥的那啥,1
鼓励有钱人承担更多的社会责任！先从道德开刀！增加育儿成本刺激社会努力工作！做到优质生育，减少普通基因传承！专家估计是这个意思吧！,1
我的理解是不是支持小三？道德沦丧吗？,1
这个专家，跟让买第二套房，第三套房的县长是一个班毕业的,1
因为专家他想先进，所以近水楼台先得月，自己先尝试,1
哪儿的专家,1
支持广大义士给该专家家族的绿化作出微薄的贡献,1
突破人伦道德底线了吧,1
麻烦把专家名字放出来,1
以后专家的孩子不用担心户口问题了,1
越是高智伤，越是没有道德,1
让专家先给做个示范,1
以屏蔽专家,1
如果孩子是靠降低道德标准而来的，那就玷污了传承的意义。,1
有点乱套了，反正有人欢喜有人愁。,1
: 开放生育应该降低育儿成本，而不是降低道德标准。,1
哪来的专家，这是搞哪方面的专家,1
希望这个专家的孩子以后也能这么进步,1
完了完了全乱套了,1
这怕不是降低生育成本这是降低道德标准,1
我觉的有些所谓的专家根本就不是吃粮食长大的。,1
曾院士以前说过，现在的专家不叫专家，是专坑人的专家,1
为了人口，不顾人伦，这就是所谓的专家么,1
这种不知有钱的人好多好多小三和私生子，不是很有钱的男孑就别想结婚了，结了婚也没有好大的意思。,1
以后去四川当律师吧，不结婚都可以生娃，那私生子要求分割财产的肯定有很多,1
估计这个专家就是非婚生子,1
可以看出现在有话语权的专家和有有好多道德水平真是低啊！,1
小三的特权,1
专家你家庶子着急上族谱？,1
我想骂人有些人可以明目的养小三了,1
乱套了,1
专家估计没孩子,1
这专家是准备返租吗？,1
现在的专家很搞笑,1
有没有道德底线了?,1
最烦什么都专家说，专家说，专家认为 专家应该,1
小三生娃，国家没收,1
开放生育应该降低育儿成本，而不是降低道德标准。,1
促进生育 不是让你没道德底线 而是应该降低育儿成本,1
真是专家的战斗机，无敌了,1
想想中国的专家多么可怕！,1
专家回应，先让专家生一波,1
"仙女们设想一下 
你辛辛苦苦赚钱生活，照顾公婆，一日三餐，洗衣做饭，累死累活，老公拿着你们的共同财产去养外面养小三孩子，还要不回来，等他犯罪了，你的孩子受影响，私生子又不受影响。然后他有任何债务纠纷都跟你现任妻子有关，和小三私生子没有关系，自己偿还债务，等他死了，你的钱又变成了夫妻共同财产，私生子又可以继承家产，领你的抚养费。你还要继续照顾公婆，洗衣做饭，一日三餐，然后你的公婆觉得他们流落在外的孙子可怜，拿你的钱补贴他们，还说你小气，不大度，得，",1
这意思不是说小三可以名正言顺的生孩子了？然后这个孩子还有可能能继承家产？？？,1
这就是专家，助长歪风邪气,1
你们怎么会知道也许很多人早有私生子了呢不就是找个理由嘛,1
专家点评，反向思维就对了。,1
又是专家啊,1
这是专家给自己耍流氓找借口，,1
我想认认专家家的门,1
只要是专家说的，一律按流氓处理,1
这专家明显鼓励三妻四妾，只要有小孩，别的好说！,1
拉低道德底线，愚蠢至极。,1
这样的话谁不想当小三？啥都不用做生个娃就行了呗，孩子以后还有人养还不犯法了,1
那啥教授，你是不是外面有一个私生子急着扶正啊,1
这样的话很多小三都可以上任生孩子了。,1
只要专家不说话，比什么都好,1
这都是什么专家？,1
专家 这个词定义太宽泛了吧,1
世界都乱套了,1
这是小三合法了嘛,1
这专家是日本人,1
现在专家的建议太毁三观了,1
怎么感觉不道德呢！,1
专家的家人估计乐了谁便了,1
这下子这帮专家可以名正言顺的有多个情人 孩子了,1
专家两个词说：我想消失。,1
我靠，如果结了婚我老公会有小三，不结了,1
专家？哈哈，想必这位专家外孙女一定很多,1
专家的道德底线还真是低的让人想不到啊！,1
专家是真敢说啊？他自己有几个私生子查查,1
我们国家的专家真牛逼,1
进步，道德伦理都不要了？你确定？,1
降低道德底线，以后家庭不圆满的人会越来越多,1
三观都碎一地了道德底线还在吗？,1
什么专家啊！三观碎了,1
这专家不是吃饭长大的,1
又是专家,1
这样搞，就乱套了，又是哪个专家书读多了提议的,1
不知道这所谓的专家有多少外挂的孩子,1
这专家怕是搞过婚外，简直没有道德,1
专家家里的女人可以带头实践，看有没有可行性,1
不生或少生孩子的根本问题出在哪？这才是专家应该思考的问题！,1
进步个鬼，这是私生子和原生子女都有了继承权，那结婚的意义又何在？,1
小三生育高峰就要来了,1
专家就是一种另类的存在,1
让专家老婆做一个,1
专家应该是个男的，所以他才这么说,1
就是保护小三的合法权益呗,1
厉害了，又是专家，一语惊人啊,1
这位专家是不是有外遇了。才会这样想,1
"说的自己好想经历过样
现在的专家，专家真的够侮辱人的！",1
原来文化的进步就是舍弃道德,1
哪个缺德专家提议，道德婚姻是什么？,1
把已婚女士放哪了？？？？接下来小三小四多的吓人？？？,1
专家肯定是个男的,1
这个专家再给自己的私生子找路,1
这个专家是不是自己外面有私生子了,1
先从专家老婆和女儿开始,1
专家是不是有一个私生子，得调查调查,1
专家示范作用,1
私生子女上不了族谱,1
我和专家的妹妹,1
是道德的沦丧，还是人性的扭曲,1
那让专家先进步吧！,1
简直胡闹，应该降低养孩子成本，而不是降低道德标准,1
这不是乱套了吗,1
道德在哪里,1
这个是专家需要的吧，以后还需要婚姻吗？,1
道德沦丧,1
跟谁生了也得养大，养孩子标准不降低成本，乱生也是乱套,1
为了人口是不在乎这些人伦道德,1
看了个寂寞，那岂不乱套了？,1
四川的专家都没有女儿是吧,1
乱套了,1
道德素质没有了，,1
那私生子也能分财产了？,1
那个专家说的，先从他家开始，岁数大的找他妈，中年找他媳妇，少年找他闺女,1
为了要人，什么道德都不要了。,1
现实中，太多的人没有了道德底线,1
私生子有继承权，但是鉴定亲子关系需要父亲同意,1
小三儿未婚，生的孩子能上户口么？解析一下,1
既然允许出现私生子，那么婚内给第三者的财物就不应该允许追回,1
国家这样专家应该好好想一下怎么减轻普通人生活压力，怎么好好让底层人能有所居，有所业，这样才能让国家出生率有良性的提高而不是出一些不合道德规范的政策。,1
非婚生子女有同等的继承权，我想问，它能继承什么，在结婚前有个私生子还能理解，结婚后又在外生子，首先，法定妻子就能以在婚内有重大过错分走大部分财产，再有就是在婚姻存续期间，在外有了事实婚姻，男人构成重婚罪，私生子除了继承有个有案底的父亲还能继承什么。,1
其实国家没有父亲能上户口的政策明明是针对这种母亲出的但是被很多小三钻了空子所以希望国家再完整一下政策,1
可是这会不会以后出现伦理问题啊比如说孩子并不知道爸爸是谁，遇到了来自同一个父亲的基因，他们之间相互不知道，但实际上有血缘，不仅是这样，就算哪怕孩子爹遇到自己孩子也不知道万一有啥事那不全乱套了,1
所以其实不结婚的小孩可以上户口不是对婚姻的蔑视，它的本意也不是鼓励小三这种现象，我觉得它是给了很多想要个小孩但是并不需要伴侣的人一个机会，这是一种进步，婚姻和孩子不该被相互束缚,1
就这么说吧，孩子长大遇到同一个人精子生下来的人的概率比遇到普通人家庭父亲的私生子的概率还小，不懂的建议百度一下,1
法律说不用登记也可以，那个落户口的是不是说的她们呀？而不是说小三们生的孩子，,1
违反伦理道德,1
完全同意，三观正，有道德底线的人，不需要用一张证来约束,1
这没问题   但是我真是忍不了私生子那个,1
再出一个政策，婚姻存续期间男性与非婚姻关系（小三）女性生育的孩子无资格继承任何财产，就更合理了,1
让专家闺女先生个孩子,1
道德标准降低了，我是不是该做点什么,1
早晨看了专家说结婚凭什么要男方买房，我们不用你买房，我们也不用你，看看这不挺好,1
我感觉这才是那个政策真正的意义，说什么小三小四的我是真的无语,1
以后小三更多了，光棍烂大街啦,1
小三以后就名正言顺的生私生子了，恭喜评论区赞成的女权主义，以后别哭,1
一张结婚证约束不了的人都是道德败坏的人。,1
不婚生育就是不道德的你考虑过孩子在别的人眼中的异样感觉上生存的痛苦吗,1
本来就是，好讨厌那些怨妇原配，我也是原配，也没那么多逼事骂女人啥的，但是一看到原配骂小三的，我真的烦死了,1
热知识，非婚生育本来也没限制，本来就可以上户籍。这次政策的目的是给非婚生育的女性以社保覆盖。小三小四本来就可以生可以报户口，非婚生的孩子一直都有继承权。真不知道一帮仙女在嗨啥，真人均法盲么。,1
你这样的可以，但是也不得不说这个政策方便了小三小四,1
会不会婚假各种假一长，很多公司也会考虑录用女性的人数,0
好棒，继续鼓励,0
提高生育率的根本是降低生育成本，而不是降低五千年文明古国的道德标准,1
生的起的，不需要你超心,1
才不是呢，我家宝宝出生两个月户口上他爸爸这边，只要户口本，出生证明，身份证就上了,0
单亲家庭的女儿你试试，结婚后就看出来了如果女儿再跟着爸爸再是爷爷奶奶带大的，结婚后死路一条,1
吾辈楷模,0
勇敢当妈妈！太棒啦！,0
说实话，有男人在家添堵，很多家庭类似单亲家庭，什么都是让女人来做，男人以挣钱为借口对家庭不管不问，她只是选择了自己喜欢的当时，幸福就好，反而太多家庭遭受着不幸,0
相宜老师。我建议。你什么都优秀，那么出色。对找对象来讲。你只找一个对你好的就可以了。不要要求他有什么事业。只要有班上就可以了。最主要的是对你好，这是最好的。不要相信什么什么什么大老板。太有钱的。可能有点不在乎任何人。你的事业又那么成功。找一个人为你煮饭干家务。有班上的就可以了。真的全网你太优秀了。,0
只办酒席一直没有扯证，生娃娃女方有社保，能报生育津贴不,0
:css.0i_  家人们这很不错哎，能有小baby还不结婚,0
哪个国家生的混血比较漂亮嘞,0
人口虽然是红利，但不能当做红利，因为要以人为本。,1
这是俩女的要生宝宝吗,0
全是大好处,0
准生证是用来干什么的,0
所以开始去父留子了？,0
要有强大的经济基础,0
二胎家庭玩具只买一个,0
要结婚证干嘛？？,0
只生孩子不领证，我朋友才是智者，人家就是不领证,0
说了半天，不是也没说明白问题，,0
边带孩子，边谈恋爱，和谁都可以，就是孩子不知爹是谁,0
现在假号真的太多了，卖面膜的，卖洗衣液的，图文并茂,1
毫无底线,1
明白人,0
可以办,0
以前我也是这么想的，后来遇到我老公以后，我就变成了在他面前我啥都不会，他不在我身边我啥都会的女人,0
一起看,0
全是好处,0
要个女儿，应该会很幸福,0
男人们努力赚钱啊，只要你钱多三妻四妾没问题的。,0
人性的扭曲道德的沦丧,1
先受孕有孩，再批配心灵安慰！,0
泰裤辣,0
我小孩国庆节生，就是没有结婚证，真不知怎么办。女朋友不想办理结婚,0
小孩没错，那错了的也没有受到任何处罚啊,0
那个户口是不是可以上 在男方,0
上学需要结婚证的啊,0
本来就是啊，家里有实力点的条件好点的女娃，怕凤凰男怕吃绝户的完全可以这么干，早就知道了。孩子是自己的，外公外婆加保姆能照应的。结个婚如果遇人不淑不光身心具疲，而且破财，甚至要命啊。,0
姐妹好酷我也去父留子了主打一个开心,0
反正钱都是国家印的，,1
我今年也是36岁，以前是美女身边如云，我喜欢的不喜欢我，喜欢我的我不喜欢，那时一心想找个我爱的。我和我前任是网上认识的，奔现的时候她给了我，当时报着一定要负责，就听女方的要求奔现一个月就结婚了，两个了那时确实也挺好的，当时生意刚起步，她好奇心太重，让我一起出去打工，我没有同意，一年多就离了，让她一个出门了，离婚两年她回来找我复婚，她回来和她相处一个多月，她的一句话让我心里膈应就没复婚，她说自从离婚她在外面谈了好几个都没有我能这么爱她包容她的人，她说的意思是我很疼爱她，但是我心里感觉就不是那样的了，当时还是很爱就是过不去心里那个坎儿，就这样慢慢的消沉下去了，生意也不做了，那段感情用了八年在心里才彻底放下，可是我已经变了一个人，可一晃也三十多岁了，三十岁之前也有好多给我介绍的都被我婉言拒绝了，现在就是有心想找也没有合适的人选了，现在只能随缘了,0
都是女人在回复，没有男人吗？,0
喊明星们去捐捐，生育率更高,0
可是生孩子很危险！,0
未婚证明派出所会开吗？它又怎样知道你未婚？,0
我昨天才取了一个卵泡,0
不结婚咋生呢,0
这不是真正意义上的非婚生，这两个妈是想跟对方结婚，男的不愿意……这叫傻子,1
生孩子本就是女性的权利，女性想怎么生就怎么生，只为自己生，为你鼓掌👏,0
法律允许，可是我抵抗不过世俗呀，我不怕自己被人指指点点，就怕家人被七大姑八大姨嘲笑,1
快生孩子,0
我也想要一个孩子，不要老公,0
这是默许播种机是吧，那以后全国各地都有我的身影,1
姐妹们，醒醒，如果这样的话，有没有可能。我们只能确定肚子里的孩子是我们自己的。懂我的意思吗。姐妹们。怕什么。孩子他爸是谁只有姐妹们知道，不是吗？还有就是钱在自己手上。,0
婚生子，从怀到生一个人产检，自费很正常吖，国家什么时候开始免费的我不知道啊，精神上不支持怎么了，身体不陪同的多了去了,0
到处有土豪的种,0
再等等，过几年可能还会有更好的政策出台,0
听到男人说是女孩就不结婚时就要果断放弃孩子，恋爱不错久不要选择生孩子,0
可爱的蹦蹦跳跳,0
我去父留子了！ 逼逼赖赖的男人，直接分手,0
那这以后不是随便生了,0
真的太伟大了,0
杨洋捐不捐,0
哇塞六个好处,0
如果那个男的不是百万富翁的话，那全是好处啊,0
我现在就出现这个难题！我没结婚！孩子户口不好上,0
评论区都在说男人不负责，意思是说男人得赚钱养家，还得回家把所有家务都干了，还得兼顾带娃，这才是有责任心的男人，这才是你们要找的男人,0
